game_id,retrosheet_id,pitch_count,strike_count,ball_count
MIL199405280,nelsj001,42,25,17
MIL199405290,davit002,21,14,7
MIL199405290,gossr001,21,11,10
MIL199405290,henrd002,26,14,12
MIL199405290,higut001,45,24,21
MIL199405290,ignam001,51,34,17
MIL199405290,rislb001,12,7,5
MIL199405290,salkr001,100,60,40
MIL199405290,scanb001,15,11,4
MIL199405300,browk001,124,80,44
MIL199405300,carpc001,7,2,5
MIL199405300,fettm001,23,13,10
MIL199405300,honer001,10,6,4
MIL199405300,howej001,2,2,0
MIL199405300,lloyg001,9,5,4
MIL199405300,orosj001,40,24,16
MIL199405300,wegmb001,65,42,23
MIL199405310,howej001,6,3,3
MIL199405310,mercj001,67,38,29
MIL199405310,navaj001,64,42,22
MIL199405310,olivd001,18,9,9
MIL199405310,pavlr001,116,71,45
MIL199405310,scanb001,6,4,2
MIL199405310,whitm002,11,2,9
MIL199406010,brumd001,28,16,12
MIL199406010,eldrc001,118,73,45
MIL199406010,fajah001,98,62,36
MIL199406010,olivd001,12,5,7
MIL199406010,whitm002,14,7,7
MIL199406090,ignam001,28,18,10
MIL199406090,lilld001,8,3,5
MIL199406090,mesaj001,10,8,2
MIL199406090,morrj001,101,62,39
MIL199406090,shuep001,14,6,8
MIL199406090,wegmb001,96,58,38
MIL199406100,fettm001,3,3,0
MIL199406100,henrd002,10,4,6
MIL199406100,ignam001,11,6,5
MIL199406100,lloyg001,35,19,16
MIL199406100,mesaj001,14,11,3
MIL199406100,nagyc001,124,78,46
MIL199406100,plune001,13,10,3
MIL199406100,scanb001,91,56,35
MIL199406110,eldrc001,135,85,50
MIL199406110,grimj001,125,80,45
MIL199406110,mercj001,14,6,8
MIL199406120,higut001,23,13,10
MIL199406120,lloyg001,13,10,3
MIL199406120,martd001,81,53,28
MIL199406120,mercj001,30,18,12
MIL199406120,navaj001,86,54,32
MIL199406120,plune001,66,38,28
MIL199406140,boevj001,24,16,8
MIL199406140,boner001,108,66,42
MIL199406140,davis001,32,19,13
MIL199406140,fettm001,33,19,14
MIL199406140,gardm002,24,16,8
MIL199406140,gohrg001,17,8,9
MIL199406140,groob001,12,8,4
MIL199406140,gullb001,94,58,36
MIL199406140,hennm001,22,13,9
MIL199406140,henrd002,16,11,5
MIL199406140,ignam001,13,8,5
MIL199406140,lloyg001,44,25,19
MIL199406140,orosj001,32,20,12
MIL199406150,boevj001,34,21,13
MIL199406150,fettm001,22,11,11
MIL199406150,mercj001,17,10,7
MIL199406150,moorm001,69,35,34
MIL199406150,orosj001,17,9,8
MIL199406150,stidp001,27,11,16
MIL199406150,wegmb001,88,58,30
MIL199406160,belct001,126,77,49
MIL199406160,groob001,15,11,4
MIL199406160,lloyg001,34,23,11
MIL199406160,scanb001,109,71,38
MIL199406240,boner001,104,60,44
MIL199406240,clemr001,127,71,56
MIL199406240,fettm001,11,4,7
MIL199406240,harrg001,13,8,5
MIL199406240,howac002,4,2,2
MIL199406240,ignam001,13,10,3
MIL199406240,lloyg001,16,8,8
MIL199406240,orosj001,4,3,1
MIL199406240,ryank001,11,7,4
MIL199406250,fettm001,20,12,8
MIL199406250,harrg001,22,11,11
MIL199406250,henrd002,42,24,18
MIL199406250,heskj001,82,53,29
MIL199406250,howac002,15,8,7
MIL199406250,ignam001,13,6,7
MIL199406250,orosj001,26,16,10
MIL199406250,russj001,18,13,5
MIL199406250,ryank001,40,21,19
MIL199406250,trlir001,18,9,9
MIL199406250,valds001,18,10,8
MIL199406250,wegmb001,91,58,33
MIL199406260,fettm001,23,9,14
MIL199406260,howac002,5,3,2
MIL199406260,navaj001,3,3,0
MIL199406260,orosj001,6,4,2
MIL199406260,scanb001,119,79,40
MIL199406260,valds001,8,5,3
MIL199406260,vanet001,111,64,47
MIL199406270,cornb001,44,30,14
MIL199406270,eldrc001,130,76,54
MIL199406270,leita001,83,48,35
MIL199406270,willw001,39,24,15
MIL199406280,castt001,40,28,12
MIL199406280,fettm001,14,8,6
MIL199406280,henrd002,39,23,16
MIL199406280,mercj001,52,24,28
MIL199406280,miraa001,73,38,35
MIL199406280,orosj001,11,8,3
MIL199406280,stewd001,90,59,31
MIL199406290,boner001,133,81,52
MIL199406290,hentp001,113,68,45
MIL199406290,lloyg001,17,11,6
MIL199406300,cornb001,67,40,27
MIL199406300,guzmj003,50,26,24
MIL199406300,halld002,14,7,7
MIL199406300,navaj001,11,8,3
MIL199406300,righd001,29,18,11
MIL199406300,wegmb001,114,73,41
MIL199407080,berej002,118,71,47
MIL199407080,johnd002,11,5,6
MIL199407080,lloyg001,18,8,10
MIL199407080,mccak001,51,35,16
MIL199407080,miraa001,92,45,47
MIL199407080,navaj001,41,26,15
MIL199407090,assep001,28,18,10
MIL199407090,boner001,131,81,50
MIL199407090,delej001,1,1,0
MIL199407090,henrd002,9,5,4
MIL199407090,hernr001,28,18,10
MIL199407090,lloyg001,23,17,6
MIL199407090,orosj001,20,12,8
MIL199407090,sands001,112,74,38
MIL199407100,fettm001,22,12,10
MIL199407100,henrd002,25,14,11
MIL199407100,hernr001,11,8,3
MIL199407100,lloyg001,5,2,3
MIL199407100,mcdoj001,121,81,40
MIL199407100,mercj001,9,7,2
MIL199407100,wegmb001,103,60,43
MIL199407180,belis001,10,7,3
MIL199407180,hanec001,105,59,46
MIL199407180,ignam001,6,4,2
MIL199407180,lloyg001,6,5,1
MIL199407180,miraa001,116,68,48
MIL199407180,montj002,21,14,7
MIL199407180,orosj001,10,7,3
MIL199407190,appik001,124,81,43
MIL199407190,brewb001,14,9,5
MIL199407190,eldrc001,114,69,45
MIL199407190,fettm001,14,7,7
MIL199407190,ignam001,19,13,6
MIL199407190,lloyg001,10,7,3
MIL199407190,meacr001,26,18,8
MIL199407190,mercj001,7,5,2
MIL199407190,navaj001,32,22,10
MIL199407190,orosj001,9,4,5
MIL199407190,pichh001,38,16,22
MIL199407200,belis001,51,29,22
MIL199407200,boner001,79,54,25
MIL199407200,gordt001,111,72,39
MIL199407200,mercj001,31,20,11
MIL199407210,deshj001,90,57,33
MIL199407210,ignam001,19,13,6
MIL199407210,wegmb001,82,55,27
MIL199407210,willc001,30,21,9
MIL199407220,aguir001,0,0,0
MIL199407220,campk001,0,0,0
MIL199407220,fettm001,0,0,0
MIL199407220,guare001,0,0,0
MIL199407220,guthm001,0,0,0
MIL199407220,mercj001,0,0,0
MIL199407220,navaj001,0,0,0
MIL199407220,scanb001,0,0,0
MIL199407220,schue001,0,0,0
MIL199407220,tromm001,0,0,0
MIL199407230,guthm001,9,7,2
MIL199407230,ignam001,40,27,13
MIL199407230,mahop001,48,25,23
MIL199407230,miraa001,104,54,50
MIL199407230,stevd001,60,37,23
MIL199407240,campk001,39,27,12
MIL199407240,eldrc001,94,61,33
MIL199407240,guthm001,4,3,1
MIL199407240,lloyg001,7,6,1
MIL199407240,mercj001,24,16,8
MIL199407240,schue001,36,22,14
MIL199407240,tapak001,50,29,21
MIL199407240,willc001,29,20,9
MIL199408010,ausaj001,16,8,8
MIL199408010,higut001,37,20,17
MIL199408010,mercj001,16,10,6
MIL199408010,orosj001,6,4,2
MIL199408010,perem001,118,75,43
MIL199408010,wegmb001,89,54,35
MIL199408020,ignam001,9,3,6
MIL199408020,kamis001,116,65,51
MIL199408020,lloyg001,27,7,20
MIL199408020,navaj001,16,12,4
MIL199408020,orosj001,5,1,4
MIL199408020,scanb001,107,68,39
MIL199408020,wickb001,18,13,5
MIL199408030,hitcs001,115,71,44
MIL199408030,miraa001,106,61,45
MIL199408040,eldrc001,119,64,55
MIL199408040,fettm001,17,11,6
MIL199408040,henrd002,8,4,4
MIL199408040,lloyg001,6,3,3
MIL199408040,milla001,24,11,13
MIL199408040,poolj001,4,3,1
MIL199408040,willm004,103,63,40
MIL199408050,boner001,121,78,43
MIL199408050,mcdob001,145,84,61
MIL199408060,henrd002,17,9,8
MIL199408060,higut001,11,6,5
MIL199408060,lloyg001,29,17,12
MIL199408060,navaj001,82,53,29
MIL199408060,rhoda001,146,85,61
MIL199408070,henrd002,4,2,2
MIL199408070,mussm001,117,77,40
MIL199408070,orosj001,27,16,11
MIL199408070,scanb001,134,77,57
MIL199408070,smitl001,25,14,11
MIL199504260,boner001,83,46,37
MIL199504260,ferna001,68,32,36
MIL199504260,fortt001,7,4,3
MIL199504260,hamma001,5,3,2
MIL199504260,kiefm001,36,19,17
MIL199504260,marqi001,34,19,15
MIL199504260,miraa001,38,27,11
MIL199504260,radis001,14,10,4
MIL199504260,ruffs001,39,20,19
MIL199504280,acrem001,25,19,6
MIL199504280,corsj001,15,7,8
MIL199504280,ecked001,13,7,6
MIL199504280,eddyc001,2,0,2
MIL199504280,fettm001,14,8,6
MIL199504280,honer001,12,9,3
MIL199504280,kiefm001,21,11,10
MIL199504280,mercj001,37,22,15
MIL199504280,miraa001,8,6,2
MIL199504280,scanb001,57,29,28
MIL199504280,spars001,35,16,19
MIL199504280,stott001,92,53,39
MIL199504290,corsj001,11,7,4
MIL199504290,honer001,29,17,12
MIL199504290,ignam001,44,25,19
MIL199504290,lloyg001,15,10,5
MIL199504290,ontis001,83,52,31
MIL199504290,reyea001,24,15,9
MIL199504290,wegmb001,80,50,30
MIL199504300,acrem001,0,0,0
MIL199504300,harkm001,0,0,0
MIL199504300,kiefm001,0,0,0
MIL199504300,lloyg001,0,0,0
MIL199504300,mercj001,0,0,0
MIL199504300,miraa001,0,0,0
MIL199504300,wengd001,0,0,0
MIL199505090,dohej001,14,7,7
MIL199505090,eldrc001,115,69,46
MIL199505090,hennm001,7,5,2
MIL199505090,lloyg001,31,17,14
MIL199505090,welld001,110,71,39
MIL199505100,blomb001,40,23,17
MIL199505100,boevj001,25,18,7
MIL199505100,fettm001,16,7,9
MIL199505100,mercj001,28,19,9
MIL199505100,moorm001,82,50,32
MIL199505100,scanb001,95,58,37
MIL199505110,bergs001,98,62,36
MIL199505110,karls001,28,13,15
MIL199505110,kiefm001,26,14,12
MIL199505110,liraf001,18,11,7
MIL199505110,reyea001,25,15,10
MIL199505110,spars001,114,58,56
MIL199505110,wegmb001,12,9,3
MIL199505120,boner001,104,63,41
MIL199505120,castt001,10,7,3
MIL199505120,cornb001,39,25,14
MIL199505120,darwd001,104,67,37
MIL199505120,fettm001,15,10,5
MIL199505120,ignam001,14,7,7
MIL199505120,kiefm001,9,7,2
MIL199505120,willw001,5,1,4
MIL199505130,coned001,0,0,0
MIL199505130,karls001,0,0,0
MIL199505130,mercj001,0,0,0
MIL199505130,miraa001,0,0,0
MIL199505130,wegmb001,0,0,0
MIL199505140,castt001,0,0,0
MIL199505140,eldrc001,0,0,0
MIL199505140,halld002,0,0,0
MIL199505140,hentp001,0,0,0
MIL199505140,ignam001,0,0,0
MIL199505140,kiefm001,0,0,0
MIL199505140,timlm001,0,0,0
MIL199505160,fettm001,25,15,10
MIL199505160,hanse001,140,98,42
MIL199505160,scanb001,112,65,47
MIL199505170,boner001,94,51,43
MIL199505170,lloyg001,18,11,7
MIL199505170,penaa001,26,19,7
MIL199505170,reyea001,31,20,11
MIL199505170,ryank001,27,17,10
MIL199505170,selea001,96,59,37
MIL199505250,hanec001,101,61,40
MIL199505250,montj002,16,12,4
MIL199505250,pichh001,8,5,3
MIL199505250,reyea001,22,12,10
MIL199505250,robes001,80,53,27
MIL199505260,appik001,123,78,45
MIL199505260,brewb001,9,6,3
MIL199505260,kiefm001,26,14,12
MIL199505260,lintd001,14,5,9
MIL199505260,meacr001,17,13,4
MIL199505260,scanb001,101,65,36
MIL199505260,wegmb001,41,27,14
MIL199505280,boner001,98,62,36
MIL199505280,brewb001,9,4,5
MIL199505280,gubim001,92,63,29
MIL199505280,kiefm001,27,13,14
MIL199505280,meacr001,5,2,3
MIL199505280,montj002,11,8,3
MIL199505280,reyea001,12,6,6
MIL199505290,aguir001,17,11,6
MIL199505290,erics001,103,66,37
MIL199505290,guthm001,13,9,4
MIL199505290,lloyg001,26,18,8
MIL199505290,miraa001,78,49,29
MIL199505290,spars001,43,28,15
MIL199505300,lloyg001,3,3,0
MIL199505300,reyea001,13,9,4
MIL199505300,righr001,21,16,5
MIL199505300,rober001,10,6,4
MIL199505300,robes001,77,49,28
MIL199505300,stevd001,8,4,4
MIL199505300,tapak001,117,76,41
MIL199505310,guare001,68,42,26
MIL199505310,mahop001,60,34,26
MIL199505310,reyea001,10,6,4
MIL199505310,scanb001,92,64,28
MIL199505310,wegmb001,12,9,3
MIL199506080,lloyg001,13,8,5
MIL199506080,martd001,114,76,38
MIL199506080,mesaj001,20,14,6
MIL199506080,righr001,16,5,11
MIL199506080,spars001,120,68,52
MIL199506080,tavaj001,29,16,13
MIL199506080,wegmb001,14,8,6
MIL199506090,fettm001,16,11,5
MIL199506090,kiefm001,57,34,23
MIL199506090,mesaj001,9,8,1
MIL199506090,ogeac001,92,66,26
MIL199506090,plune001,14,12,2
MIL199506090,reyea001,1,1,0
MIL199506090,righr001,6,4,2
MIL199506090,robes001,83,48,35
MIL199506100,cookd001,15,11,4
MIL199506100,herso001,83,52,31
MIL199506100,miraa001,98,47,51
MIL199506100,reyea001,44,28,16
MIL199506110,assep001,14,10,4
MIL199506110,blacb001,104,65,39
MIL199506110,lloyg001,27,14,13
MIL199506110,plune001,16,14,2
MIL199506110,poolj001,18,13,5
MIL199506110,righr001,18,10,8
MIL199506110,scanb001,74,45,29
MIL199506110,wegmb001,55,32,23
MIL199506120,burrt001,11,4,7
MIL199506120,pavlr001,90,57,33
MIL199506120,russj001,17,13,4
MIL199506120,spars001,117,74,43
MIL199506120,whitm002,17,10,7
MIL199506130,boner001,99,62,37
MIL199506130,burrt001,13,7,6
MIL199506130,fajah001,47,28,19
MIL199506130,grosk001,88,54,34
MIL199506130,kiefm001,16,8,8
MIL199506130,reyea001,26,10,16
MIL199506130,vosbe001,35,17,18
MIL199506140,fettm001,0,0,0
MIL199506140,kiefm001,0,0,0
MIL199506140,lloyg001,0,0,0
MIL199506140,mcdor001,0,0,0
MIL199506140,olivd001,0,0,0
MIL199506140,righr001,0,0,0
MIL199506140,robes001,0,0,0
MIL199506260,clart001,2,1,1
MIL199506260,joned001,12,7,5
MIL199506260,lloyg001,10,5,5
MIL199506260,miraa001,50,29,21
MIL199506260,moyej001,111,67,44
MIL199506260,reyea001,19,9,10
MIL199506260,wegmb001,44,31,13
MIL199506270,benia001,39,24,15
MIL199506270,desij001,69,41,28
MIL199506270,ignam001,33,14,19
MIL199506270,karls001,45,31,14
MIL199506270,lee-m002,49,30,19
MIL199506270,spars001,108,67,41
MIL199506280,boner001,136,76,60
MIL199506280,fettm001,14,10,4
MIL199506280,joned001,8,6,2
MIL199506280,mussm001,116,72,44
MIL199506280,orosj001,9,6,3
MIL199506280,righr001,3,2,1
MIL199506290,delej001,30,16,14
MIL199506290,ferna001,129,90,39
MIL199506290,fortt001,15,3,12
MIL199506290,giveb001,79,44,35
MIL199506290,hernr001,18,9,9
MIL199506290,ignam001,17,10,7
MIL199506290,reyea001,15,10,5
MIL199506290,righr001,19,12,7
MIL199506290,wegmb001,20,12,8
MIL199506300,ausaj001,27,11,16
MIL199506300,ignam001,28,16,12
MIL199506300,lloyg001,12,6,6
MIL199506300,macdr001,47,27,20
MIL199506300,manzj001,23,14,9
MIL199506300,perem001,47,31,16
MIL199506300,reyea001,12,8,4
MIL199506300,robes001,101,58,43
MIL199506300,wickb001,27,14,13
MIL199507010,fettm001,9,4,5
MIL199507010,hitcs001,117,71,46
MIL199507010,howes001,31,19,12
MIL199507010,karls001,99,60,39
MIL199507010,lloyg001,9,7,2
MIL199507010,reyea001,26,14,12
MIL199507010,righr001,30,23,7
MIL199507010,wettj001,17,15,2
MIL199507010,wickb001,25,14,11
MIL199507020,banks001,36,20,16
MIL199507020,fettm001,15,7,8
MIL199507020,howes001,2,2,0
MIL199507020,ignam001,12,7,5
MIL199507020,petta001,96,54,42
MIL199507020,spars001,130,76,54
MIL199507130,abboj001,61,37,24
MIL199507130,delej001,6,3,3
MIL199507130,fortt001,19,10,9
MIL199507130,hernr001,31,15,16
MIL199507130,lloyg001,23,16,7
MIL199507130,mccak001,19,9,10
MIL199507130,radis001,28,16,12
MIL199507130,reyea001,29,15,14
MIL199507130,righr001,23,12,11
MIL199507130,robes001,51,25,26
MIL199507130,wegmb001,40,25,15
MIL199507140,berej002,79,38,41
MIL199507140,boner001,96,65,31
MIL199507140,delej001,53,33,20
MIL199507140,fettm001,10,5,5
MIL199507140,ignam001,27,13,14
MIL199507140,lloyg001,17,11,6
MIL199507150,dibbr001,31,10,21
MIL199507150,ferna001,93,64,29
MIL199507150,fortt001,30,18,12
MIL199507150,karls001,91,48,43
MIL199507150,wegmb001,59,30,29
MIL199507160,giveb001,109,65,44
MIL199507160,ignam001,21,9,12
MIL199507160,keysb001,105,63,42
MIL199507160,radis001,7,4,3
MIL199507170,bakes001,87,39,48
MIL199507170,mcanj001,50,29,21
MIL199507170,spars001,124,68,56
MIL199507170,stewd001,56,35,21
MIL199507170,wengd001,36,20,16
MIL199507180,acrem001,26,16,10
MIL199507180,reyea001,19,10,9
MIL199507180,reyec001,30,19,11
MIL199507180,righr001,21,12,9
MIL199507180,robes001,98,56,42
MIL199507180,wojcs001,94,50,44
MIL199507190,ayalb002,31,18,13
MIL199507190,boner001,116,72,44
MIL199507190,bosic001,103,61,42
MIL199507190,charn001,18,8,10
MIL199507190,freys001,18,13,5
MIL199507190,ignam001,15,8,7
MIL199507190,lloyg001,18,11,7
MIL199507190,rislb001,46,27,19
MIL199507190,wegmb001,31,16,15
MIL199507200,fettm001,19,10,9
MIL199507200,freys001,23,12,11
MIL199507200,ignam001,13,7,6
MIL199507200,johnr005,137,90,47
MIL199507200,karls001,97,61,36
MIL199507200,krueb001,41,25,16
MIL199507200,mcanj001,48,28,20
MIL199507200,nelsj001,20,10,10
MIL199507200,righr001,9,7,2
MIL199507200,wellb002,7,5,2
MIL199507270,andeb002,103,64,39
MIL199507270,jamem001,7,6,1
MIL199507270,pattb001,6,3,3
MIL199507270,perct001,12,6,6
MIL199507270,righr001,32,19,13
MIL199507270,spars001,106,67,39
MIL199507270,wegmb001,22,11,11
MIL199507280,bronj001,31,19,12
MIL199507280,butcm001,35,18,17
MIL199507280,holzm001,18,7,11
MIL199507280,langm001,105,63,42
MIL199507280,mcanj001,50,24,26
MIL199507280,robes001,89,52,37
MIL199507290,abboj001,90,56,34
MIL199507290,boner001,113,67,46
MIL199507290,habyj001,14,12,2
MIL199507290,ignam001,22,15,7
MIL199507290,miraa001,28,17,11
MIL199507290,pattb001,19,11,8
MIL199507290,perct001,23,13,10
MIL199507300,finlc001,118,73,45
MIL199507300,habyj001,15,9,6
MIL199507300,karls001,90,55,35
MIL199507300,pattb001,4,3,1
MIL199507300,righr001,3,1,2
MIL199507300,smitl001,17,10,7
MIL199507300,spars001,64,39,25
MIL199508080,boner001,0,0,0
MIL199508080,bronj001,0,0,0
MIL199508080,carrg001,0,0,0
MIL199508080,castt001,0,0,0
MIL199508080,jordr002,0,0,0
MIL199508080,miraa001,0,0,0
MIL199508080,robik001,0,0,0
MIL199508080,rogej001,0,0,0
MIL199508080,wegmb001,0,0,0
MIL199508090,crabt001,20,11,9
MIL199508090,dibbr001,20,11,9
MIL199508090,guzmj003,20,8,12
MIL199508090,jordr002,24,8,16
MIL199508090,karls001,117,64,53
MIL199508090,mcanj001,21,8,13
MIL199508090,menhp001,101,57,44
MIL199508090,robes001,23,12,11
MIL199508090,robik001,6,3,3
MIL199508100,bronj001,0,0,0
MIL199508100,castt001,0,0,0
MIL199508100,hentp001,0,0,0
MIL199508100,ignam001,0,0,0
MIL199508100,rogej001,0,0,0
MIL199508100,spars001,0,0,0
MIL199508110,chrim001,24,20,4
MIL199508110,dibbr001,31,16,15
MIL199508110,fettm001,14,8,6
MIL199508110,giveb001,107,69,38
MIL199508110,moorm001,112,66,46
MIL199508110,wegmb001,5,4,1
MIL199508110,wickk001,11,8,3
MIL199508120,bronj001,26,17,9
MIL199508120,dohej001,52,34,18
MIL199508120,limaj001,91,60,31
MIL199508120,mcanj001,90,62,28
MIL199508120,miraa001,21,12,9
MIL199508130,bergs001,57,27,30
MIL199508130,boevj001,58,38,20
MIL199508130,bohab001,13,8,5
MIL199508130,boner001,118,69,49
MIL199508130,chrim001,16,10,6
MIL199508130,dibbr001,17,11,6
MIL199508130,maxcb001,19,13,6
MIL199508130,robes001,25,15,10
MIL199508140,bohab001,5,4,1
MIL199508140,chrim001,38,26,12
MIL199508140,fettm001,19,10,9
MIL199508140,karls001,93,59,34
MIL199508140,maxcb001,8,4,4
MIL199508140,nitkc001,95,58,37
MIL199508140,wegmb001,11,6,5
MIL199508211,fettm001,20,6,14
MIL199508211,giveb001,102,62,40
MIL199508211,gubim001,111,59,52
MIL199508211,magnm001,17,10,7
MIL199508211,miraa001,4,3,1
MIL199508212,appik001,102,68,34
MIL199508212,boner001,19,12,7
MIL199508212,buncm001,51,32,19
MIL199508212,dibbr001,36,20,16
MIL199508212,ignam001,66,41,25
MIL199508212,meacr001,12,8,4
MIL199508212,scanb001,73,39,34
MIL199508220,gordt001,92,59,33
MIL199508220,mcanj001,96,64,32
MIL199508220,meacr001,4,4,0
MIL199508220,slusj001,13,9,4
MIL199508220,torrd001,39,24,15
MIL199508240,boner001,99,65,34
MIL199508240,fettm001,16,10,6
MIL199508240,radkb001,112,73,39
MIL199508240,watks001,14,12,2
MIL199508250,guare001,36,22,14
MIL199508250,karls001,98,63,35
MIL199508250,klins001,27,13,14
MIL199508250,tromm001,70,42,28
MIL199508250,wegmb001,28,20,8
MIL199508260,fettm001,16,10,6
MIL199508260,guare001,14,8,6
MIL199508260,mahop001,25,13,12
MIL199508260,munoo001,80,46,34
MIL199508260,slusj001,7,7,0
MIL199508260,spars001,104,70,34
MIL199508260,stevd001,19,12,7
MIL199508260,watks001,15,7,8
MIL199508270,dibbr001,28,12,16
MIL199508270,giveb001,81,47,34
MIL199508270,klins001,37,25,12
MIL199508270,rodrf001,71,38,33
MIL199508270,scanb001,50,29,21
MIL199508270,schue001,31,19,12
MIL199508270,watks001,45,31,14
MIL199509050,assep001,32,20,12
MIL199509050,martd001,109,70,39
MIL199509050,miraa001,28,16,12
MIL199509050,righr001,4,2,2
MIL199509050,scanb001,12,8,4
MIL199509050,spars001,99,59,40
MIL199509060,giveb001,91,53,38
MIL199509060,hillk001,117,69,48
MIL199509060,kiefm001,30,18,12
MIL199509060,plune001,44,27,17
MIL199509060,poolj001,13,7,6
MIL199509060,robes001,10,6,4
MIL199509060,slusj001,20,10,10
MIL199509080,albej001,17,7,10
MIL199509080,boner001,108,62,46
MIL199509080,branm002,33,23,10
MIL199509080,fettm001,13,8,5
MIL199509080,howac002,4,2,2
MIL199509080,miraa001,11,7,4
MIL199509080,righr001,14,10,4
MIL199509080,wittb001,108,70,38
MIL199509090,cookd001,19,14,5
MIL199509090,grosk001,124,79,45
MIL199509090,kiefm001,51,32,19
MIL199509090,mcdor001,8,7,1
MIL199509090,robes001,8,4,4
MIL199509090,slusj001,37,20,17
MIL199509090,spars001,41,19,22
MIL199509090,wickk001,17,9,8
MIL199509100,karls001,78,43,35
MIL199509100,rogek001,134,80,54
MIL199509100,russj001,5,3,2
MIL199509100,scanb001,70,43,27
MIL199509100,wegmb001,12,10,2
MIL199509220,browk001,99,64,35
MIL199509220,giveb001,53,25,28
MIL199509220,joned001,9,6,3
MIL199509220,kiefm001,70,38,32
MIL199509220,lee-m002,25,13,12
MIL199509220,robes001,38,22,16
MIL199509230,boner001,110,55,55
MIL199509230,haynj001,129,75,54
MIL199509230,orosj001,41,22,19
MIL199509230,righr001,15,9,6
MIL199509230,slusj001,23,16,7
MIL199509240,boroj001,21,14,7
MIL199509240,clart001,17,7,10
MIL199509240,fettm001,16,11,5
MIL199509240,hartm002,51,31,20
MIL199509240,krivr001,37,22,15
MIL199509240,lee-m002,6,2,4
MIL199509240,spars001,105,59,46
MIL199509240,wickk001,6,4,2
MIL199509260,dibbr001,4,3,1
MIL199509260,hitcs001,85,51,34
MIL199509260,honer001,4,0,4
MIL199509260,karls001,104,63,41
MIL199509260,righr001,30,13,17
MIL199509260,rivem002,3,2,1
MIL199509260,wettj001,21,13,8
MIL199509260,wickb001,12,6,6
MIL199509260,wickk001,11,8,3
MIL199509270,coned001,131,83,48
MIL199509270,giveb001,90,47,43
MIL199509270,honer001,11,7,4
MIL199509270,robes001,14,9,5
MIL199509270,slusj001,7,5,2
MIL199509270,wegmb001,42,26,16
MIL199509270,wickb001,9,5,4
MIL199509280,clemr001,94,56,38
MIL199509280,cormr001,34,20,14
MIL199509280,hudsj001,10,7,3
MIL199509280,kiefm001,68,43,25
MIL199509280,scanb001,53,27,26
MIL199509280,slusj001,37,25,12
MIL199509280,stanm003,15,6,9
MIL199509290,aguir001,16,11,5
MIL199509290,belis001,14,11,3
MIL199509290,boner001,77,41,36
MIL199509290,hanse001,110,69,41
MIL199509290,hudsj001,16,9,7
MIL199509290,robes001,69,31,38
MIL199509290,smitz001,26,15,11
MIL199509290,wegmb001,35,23,12
MIL199509300,belis001,16,12,4
MIL199509300,cormr001,9,6,3
MIL199509300,dibbr001,9,4,5
MIL199509300,eshev001,18,12,6
MIL199509300,maddm002,61,40,21
MIL199509300,slusj001,26,15,11
MIL199509300,spars001,105,78,27
MIL199509300,stanm003,15,11,4
MIL199510010,hudsj001,31,18,13
MIL199510010,karls001,98,69,29
MIL199510010,smitz001,9,7,2
MIL199510010,waket001,77,56,21
MIL199604090,carpc001,10,7,3
MIL199604090,fettm001,17,11,6
MIL199604090,lloyg001,5,4,1
MIL199604090,mcdob001,87,57,30
MIL199604090,monts001,53,29,24
MIL199604090,smala001,37,17,20
MIL199604090,vanpt001,82,51,31
MIL199604110,carpc001,15,13,2
MIL199604110,corsj001,9,5,4
MIL199604110,johnd003,97,62,35
MIL199604110,karls001,104,67,37
MIL199604110,kiefm001,18,9,9
MIL199604110,lloyg001,9,4,5
MIL199604110,miraa001,28,16,12
MIL199604120,appik001,117,68,49
MIL199604120,boner001,94,54,40
MIL199604120,montj002,14,10,4
MIL199604120,pichh001,27,17,10
MIL199604120,wickk001,26,18,8
MIL199604130,gubim001,92,52,40
MIL199604130,lloyg001,11,6,5
MIL199604130,magnm001,4,2,2
MIL199604130,montj002,30,20,10
MIL199604130,spars001,106,55,51
MIL199604140,clart001,32,20,12
MIL199604140,granj001,5,3,2
MIL199604140,hanec001,109,65,44
MIL199604140,mcdob001,100,58,42
MIL199604140,miraa001,50,32,18
MIL199604160,karls001,105,68,37
MIL199604160,key-j001,89,59,30
MIL199604160,kiefm001,21,15,6
MIL199604160,lloyg001,6,3,3
MIL199604160,nelsj001,18,11,7
MIL199604160,rivem002,15,11,4
MIL199604160,wickb001,23,18,5
MIL199604170,boner001,118,71,47
MIL199604170,carpc001,14,12,2
MIL199604170,coned001,93,56,37
MIL199604170,howes001,14,8,6
MIL199604170,lloyg001,5,3,2
MIL199604170,rivem002,52,35,17
MIL199604170,wickk001,9,4,5
MIL199604240,bosks001,50,32,18
MIL199604240,eichm001,33,19,14
MIL199604240,lloyg001,37,21,16
MIL199604240,mcdob001,79,43,36
MIL199604240,perct001,11,7,4
MIL199604240,sands001,55,38,17
MIL199604240,wickk001,28,20,8
MIL199604250,fettm001,28,16,12
MIL199604250,jamem001,41,25,16
MIL199604250,kiefm001,24,13,11
MIL199604250,langm001,96,57,39
MIL199604250,lloyg001,5,4,1
MIL199604250,miraa001,81,45,36
MIL199604260,carmr001,25,17,8
MIL199604260,carpc001,34,18,16
MIL199604260,charn001,15,12,3
MIL199604260,hurte001,54,25,29
MIL199604260,johnr005,64,32,32
MIL199604260,karls001,117,70,47
MIL199604260,pottm001,21,8,13
MIL199604260,wickk001,11,8,3
